id,category_name_th,resource,sub_category,unit,ef_value,ref_source
3f77c19a-c94e-474e-a59b-65625c1e9a5f,Category 1 การซื้อวัตถุดิบ และบริการ,ขี้เลื่อยจากไม้ยางพาราแปรรูป,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),kg,0.0829,
110a57dd-5a81-433e-8478-edee7b9ac723,Category 1 การซื้อวัตถุดิบ และบริการ,ข่า,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2355,
1f5ba38d-a007-4eec-b8c1-499156211204,Category 1 การซื้อวัตถุดิบ และบริการ,ข้าวฟ่างหวาน,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.0551,
718f21b5-603b-4584-9896-232b325de92f,Category 1 การซื้อวัตถุดิบ และบริการ,ข้าวฟ่างเลี้ยงสัตว์,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.6614,
9be504ae-e6e0-473d-8133-5407526f4209,Category 1 การซื้อวัตถุดิบ และบริการ,ข้าวโพดฝักอ่อน,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.4324,
82f43dc2-f01d-40fb-b5da-06864f68d812,Category 1 การซื้อวัตถุดิบ และบริการ,ข้าวโพดหวาน,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.4156,
9e0c7453-9d29-4c3b-807f-e6cd07caabd8,Category 1 การซื้อวัตถุดิบ และบริการ,งา,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.3438,
e0984185-3da0-4afe-a73f-f0a3f244288a,Category 1 การซื้อวัตถุดิบ และบริการ,ฉนวนใยแก้ว,กลุ่มแก้วและกระจก,kg,2.5612,
4efede24-1aab-464c-8e9a-3c1c43cac171,Category 1 การซื้อวัตถุดิบ และบริการ,ตะไคร้,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.1706,
7601a197-d9d5-437e-ad4d-bc9d65615910,Category 1 การซื้อวัตถุดิบ และบริการ,ต้นกล้าหม่อนชำถุง,กลุ่มไหมหัตถกรรม (Sericulture),kg,0.0751,
79f265c0-5540-4c31-92dc-5e63941762b0,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วดำ,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.4078,
e74ffdf1-0588-4579-84a3-2d30f744d716,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วฝักยาว,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.3497,
871fab94-d074-46c9-b709-67e545f7c176,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วลิสง,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.7686,
37a664df-425d-4128-b159-871e289ef40c,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วฮามาต้าสดอินทรีย์,กลุ่มอาหารสัตว์,kg,0.0043,
156ca97f-b196-498f-9a09-42743577e9d8,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วเขียว,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.8808,
06576939-8b5a-4217-8fce-2e0855f971a9,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วเหลือง,กลุ่มอาหารสัตว์,kg,0.728,
327a6f3f-1e0f-49ac-8637-53bc9bb95399,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วเหลืองฝักสด,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.5724,
6f6b3060-ce4f-41ae-98c4-3be5957b03a8,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วเหลืองอินทรีย์,กลุ่มอาหารสัตว์,kg,0.0969,
a12dad87-a2e1-4a49-a879-6f4e418447ef,Category 1 การซื้อวัตถุดิบ และบริการ,ถั่วแขก,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.3265,
646614ea-cc9d-4fef-9ee1-ae849b02fb24,Category 1 การซื้อวัตถุดิบ และบริการ,ทุเรียน,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2387,
1784eb11-3dd0-4f66-8451-78bfa8af45f1,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำกะทิ,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.0109,
7132fb13-7213-41ad-890c-9e8e6414bde4,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำตาล,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,1.08,
5086a408-7c4c-4de9-86fd-340fa8e0ee05,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำนมดิบจากศูนย์รวบรวมน้ำนม,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,kg,2.5233,
21c078f4-63ba-4e39-af46-331276878008,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำนมดิบจากโค,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,kg,1.6298,
1255ce46-6b90-45f4-a105-807afb7cc881,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำผึ้งกรอง,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,kg,1.4546,
96c552e6-d5f5-4815-a727-b522aad1d446,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำมันงาสกัดเย็นแบบครัวเรือน,กลุ่มผลิตภัณฑ์ที่ได้จากสัตว์และกลุ่มผลิตภัณฑ์ทางการเกษตร,kg,1.2495,
6366a1cc-2ab0-4800-bcc0-e8276bf78d8e,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำมันปาล์มดิบค่าเฉลี่ยประเทศไทย,ปาล์มน้ำมัน,kg,0.9067,
ca498470-9219-47c7-9bca-03a8ed58ed6d,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำยางสด,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),kg,0.0363,
c2cb192c-e0bf-4df4-8fc7-a2420889693b,Category 1 การซื้อวัตถุดิบ และบริการ,น้ำอ่อนสำหรับหม้อไอน้ำ,กลุ่มน้ำประปาและน้ำอุตสาหกรรม (Tap water),m3,1.0301,
6f838f95-771c-472d-bb97-55103f5a7901,Category 1 การซื้อวัตถุดิบ และบริการ,ปลาป่นที่ผลิตจากปลาเป็ด,กลุ่มอาหารสัตว์,kg,5.1364,
a49774ee-bf0e-461c-86fb-96ee7bf52f07,Category 1 การซื้อวัตถุดิบ และบริการ,ปลาป่นที่ผลิตจากเศษปลาซูริมิ,กลุ่มอาหารสัตว์,kg,1.7598,
f2e30a60-7f4d-4f9e-865a-774b41e29852,Category 1 การซื้อวัตถุดิบ และบริการ,ปลาป่นที่ผลิตจากเศษปลาทูน่า,กลุ่มอาหารสัตว์,kg,3.7187,
e7b6d406-c12c-4e43-a789-0d41a076b2f8,Category 1 การซื้อวัตถุดิบ และบริการ,ปลาเป็ด,กลุ่มอาหารสัตว์,kg,0.2071,
00a4d738-0ead-432f-a069-fd4d585aea79,Category 1 การซื้อวัตถุดิบ และบริการ,ปีกไม้ยางพารา,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),kg,0.0829,
6728eef2-e69d-4cca-a032-b03a7f8c0e19,Category 1 การซื้อวัตถุดิบ และบริการ,ผลมะกรูด,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2812,
f91a992c-ef91-4ce9-b26d-c31860a36363,Category 1 การซื้อวัตถุดิบ และบริการ,ผักกาดหอม,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.9417,
46a4a122-67d4-4400-9b97-6a7acf177cda,Category 1 การซื้อวัตถุดิบ และบริการ,ผักกาดเขียวกวางตุ้ง,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2062,
4f3d90a7-f7ff-471c-8925-ee7ac5452a4a,Category 1 การซื้อวัตถุดิบ และบริการ,ผักคะน้า,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2554,
8ab9d093-fb90-4501-bf6d-7d26090f030d,Category 1 การซื้อวัตถุดิบ และบริการ,ผิวมะกรูด,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.0812,
e5f60f34-488f-4542-8c3e-607db6a33ff8,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าถักจากเส้นด้ายฝ้าย,สิ่งทอ,kg,8.8571,
c4cacc7c-6fd9-423d-b052-cf93b2464f23,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าถักจากเส้นด้ายโพลีเอสเตอร์,สิ่งทอ,kg,4.5496,
bd857e54-4679-4bef-8833-fbe964bec74b,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าถักฝ้าย,สิ่งทอ,kg,12.62,
c336802b-4882-4ead-9138-27342783f1fa,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าถักโพลิเอสเทอร์,สิ่งทอ,kg,5.44,
121139c5-7e40-49e4-b7c6-9d0a731fe0bd,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าทอจากเส้นด้ายฝ้าย,สิ่งทอ,kg,12.9209,
e8c34c7e-ffe2-40eb-98ab-5cdf6d983b2d,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าทอจากเส้นด้ายโพลีเอสเตอร์,สิ่งทอ,kg,6.5182,
ffef0f01-76a1-4380-b28d-12aade706965,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าทอฝ้าย,สิ่งทอ,kg,18.24,
4159d036-68c2-4e61-8b8c-3c08482df3ea,Category 1 การซื้อวัตถุดิบ และบริการ,ผ้าทอโพลิเอสเทอร์,สิ่งทอ,kg,9.41,
97a89f3d-5b42-4734-ad2f-38518b22e13b,Category 1 การซื้อวัตถุดิบ และบริการ,ฝรั่ง,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.4892,
acc1f3b0-d495-46b8-97f1-e05cfa7e401c,Category 1 การซื้อวัตถุดิบ และบริการ,พริกขี้หนู,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.4299,
cbd372bb-1d76-4b34-8909-1b75f5223831,Category 1 การซื้อวัตถุดิบ และบริการ,พริกชี้ฟ้า,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.461,
bd0993c1-e00c-4da6-b668-6ee6350548b9,Category 1 การซื้อวัตถุดิบ และบริการ,พริกชี้ฟ้าแดง,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.12,
db659827-772a-4abc-a08d-f8199724b6fb,Category 1 การซื้อวัตถุดิบ และบริการ,พริกหวาน,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.5714,
edb26efb-0aa8-45fd-8744-84f54edff996,Category 1 การซื้อวัตถุดิบ และบริการ,พริกไทย,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,1.3779,
f5c78886-75e0-4ccd-af1e-c8da11559e3e,Category 1 การซื้อวัตถุดิบ และบริการ,พาเลทไม้ยางพารา,กลุ่มอุตสาหกรรมโรงเลื่อยและโรงอบไม้ยางพารา (Wood Processing : Para-wood),kg,0.093,
10111015-823b-41db-8458-8e16c9eea4d8,Category 1 การซื้อวัตถุดิบ และบริการ,มะนาว,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.2023,
85558b6c-dc6f-4a8c-b485-3404086dd0c5,Category 1 การซื้อวัตถุดิบ และบริการ,มะพร้าว,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.8535,
a97de8ce-983d-4e1b-b309-79e51e1281fa,Category 1 การซื้อวัตถุดิบ และบริการ,มะพร้าวน้ำหอม,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,1.3236,
70f60731-412c-49c7-9510-7f8df8d46947,Category 1 การซื้อวัตถุดิบ และบริการ,มะม่วง,กลุ่มผลิตภัณฑ์ทางการเกษตรและอาหาร,kg,0.3005,
